objectid,description,identifier,latitude,longitude
9832,82nd St & Knue Rd,52323,39.905225,-86.05941
9084,MLK St & Wilmington St,50909,39.796668,-86.169222
8208,46th St & Eagles Watch Dr,12264,39.838028,-86.283761
8432,Southern Ave & 23rd Ave,12588,39.730696,-86.108764
7777,10th St - 4400 W,11016,39.780202,-86.232012
7760,10th St & Winding Brook Pkwy,10997,39.778648,-86.323777
10573,DTC-P,90015,39.76626,-86.152989
8755,College Ave & 10th St,50412,39.780576,-86.145017
9018,Washington St & Mc Clure St,50807,39.760148,-86.226256
8117,16th St & Tibbs Ave,12092,39.787737,-86.216036
7314,38th St & New Jersey St,10261,39.824916,-86.150016
7751,Girls School Rd & Halsted Dr,10983,39.772208,-86.289228
9135,86th St & Lake Circle Dr,50971,39.911772,-86.209682
9242,New York St & Wallace Ave,51131,39.772218,-86.088936
8109,16th St & Main St,12083,39.787347,-86.241575
7700,Cunningham Rd & Speedway Dr,10924,39.794847,-86.262328
8184,34th St & Lupine Terrace,12238,39.816242,-86.272114
9722,College Ave & 81st St,52033,39.904296,-86.145822
10199,Prospect St & Olive St,53100,39.752334,-86.138633
9248,Pleasant Run Pkwy N Dr & Audubon Rd,51140,39.776843,-86.071442
7646,10th St & Linwood Ave,10845,39.781547,-86.092559
7430,34th St & Forest Manor Ave,10458,39.818187,-86.098075
8229,34th St & Auburn Rd,12287,39.816601,-86.24383
8127,16th St & Harding St,12102,39.789074,-86.187632
8925,Washington St & Sadlier Dr,50695,39.772604,-86.03694
10531,1100 West 86th St,86006,39.912125,-86.176114
10391,Irving Ct & Audubon Rd,53436,39.766085,-86.070372
7167,Mitthoefer Rd & Ellis Dr,10022,39.832541,-85.991121
9504,7145 E 21st St,51645,39.796337,-86.041982
8940,Washington St & Butler Ave,50711,39.770353,-86.080721
10317,Meridian St & Yoke St,53294,39.726022,-86.158782
7235,Meridian St & Vermont St,10137,39.773004,-86.15779
7177,42nd St & Aspen Way,10035,39.833369,-86.019718
7786,10th St & Arnolda Ave,11026,39.78059,-86.209432
9555,21st St & Graham Ave,51710,39.796359,-86.069019
7637,Ritter Ave -1100 N,10833,39.783519,-86.073865
10338,Emerson Ave & Southport Rd,53326,39.664192,-86.082461
7534,10th St & Oriental St,10707,39.781244,-86.135581
9427,21st St - 6200 E,51450,39.796298,-86.057317
10300,Main St & 10th Ave,53273,39.721721,-86.093296
8941,Washington St & Emerson Ave,50712,39.770217,-86.083584
8444,Minnesota St & Brier Pl,12606,39.745094,-86.134824
7457,30th St & Routiers Ave,10490,39.811287,-86.01418
10056,Georgetown Rd & Sebring Dr,52796,39.857867,-86.240592
8837,Alabama St & Massachusetts Ave,50547,39.772205,-86.15254
7362,Lafayette Rd - 3500 N,10342,39.818463,-86.229606
9163,Michigan Rd & Talavera Dr,51003,39.903312,-86.218883
8107,22nd St & Lynhurst Dr,12076,39.796546,-86.25115
7551,10th St & Euclid Ave,10729,39.781421,-86.095372
9623,30th St & Mac Pherson St,51845,39.810641,-86.138729
8279,Morris St - 3740 W,12379,39.749968,-86.222884
8926,Washington St & Shortridge Rd,50696,39.772425,-86.041254
7628,Arlington Ave & 12th St,10823,39.784352,-86.064177
9464,Massachusetts Ave & East St,51508,39.775519,-86.148475
7986,Rural St & New York St,11852,39.771313,-86.116516
7566,16th St & Graham Ave,10748,39.788908,-86.06926
9709,16th St & Shortridge Rd,51963,39.789079,-86.040298
7969,Keystone Ave & 36th St,11831,39.821583,-86.121768
7812,10th St & Girls School Rd,11062,39.779351,-86.287222
9261,Arlington Ave & 23rd St,51159,39.799851,-86.064384
10463,Post Rd & Frontenac Rd,54013,39.820181,-86.009775
9851,Allisonville Rd & Plantation Dr,52371,39.901788,-86.080542
9432,Shadeland Ave & Western Select Dr,51458,39.800968,-86.045431
8863,Washington St & Bradley Ave,50626,39.769238,-86.100519
9992,Georgetown Rd & Pinecroft Dr,52724,39.848648,-86.241716
7474,Shadeland Ave & 33rd St,10537,39.816132,-86.045642
7588,10th St & Eaton Ave,10778,39.781898,-86.019863
7321,38th St & Fall Creek Pkwy,10268,39.825396,-86.133482
8996,Washington St & Cole St,50777,39.755635,-86.241443
8469,Southern Ave & 23rd Ave,12650,39.730642,-86.108426
8612,Shadeland Ave & Carlton Arms Pl,50107,39.892822,-86.046242
9421,16th St & Linwood Ave,51426,39.788798,-86.092924
7245,38th St & Caroline Ave,10169,39.825366,-86.125966
7710,High School Rd & Columbine Dr,10935,39.811598,-86.269973
9272,Arlington Ave - 3735 N,51171,39.823075,-86.064674
9057,Washington St & Brant St,50854,39.745261,-86.274618
8970,Washington St & West St - White River State Park,50750,39.767382,-86.168618
9755,College Ave & 71st St,52092,39.88341,-86.145909
8161,30th St & Tibbs Ave,12212,39.809815,-86.21598
9633,30th St & Dearborn St,51860,39.810735,-86.112196
9506,21st St & Wellesley Blvd,51649,39.796401,-86.03222
8149,Moller Rd & Meadowood Dr,12126,39.803667,-86.255909
7797,Rockville Rd - 8200 W - Kroger,11047,39.764281,-86.305726
10386,Emerson Ave & Orion Ave,53428,39.764152,-86.082975
8635,42nd St & Forest Manor Ave,50136,39.832963,-86.097822
7414,34th St & Schofield Ave,10439,39.818048,-86.129804
8643,Capitol Ave & 36th St,50160,39.821318,-86.161583
8308,Kentucky Ave & McCarty Ct,12414,39.758115,-86.172029
8086,Moller Rd & Shopping Center Dr,12047,39.825049,-86.256113
8918,Washington St & Post Rd,50687,39.774076,-86.008873
8751,Ohio St & Delaware St,50403,39.769731,-86.153949
9416,Brookside Pkwy S Dr & Ewing St,51418,39.788742,-86.105047
8464,Minnesota St & Perkins Ave,12639,39.745226,-86.111645
10397,English Ave & Kitley Ave,53444,39.761139,-86.054742
7528,Sutherland Ave & A J Brown Ave,10617,39.81637,-86.136023
8358,Main St & 18th Ave,12500,39.721594,-86.102556
9780,Central Ave & 42nd St,52235,39.83219,-86.149779
8366,Raymond St & Hobart Rd,12508,39.737976,-86.108779
9343,Michigan St & Belmont Ave,51270,39.774788,-86.197212
9574,20th St & Houston St,51739,39.794269,-86.109353
8538,Beecher St & East St,14129,39.741669,-86.149305
8151,27th St & MLK St,12200,39.805597,-86.172085
7489,34th St & Colorado Ave,10557,39.818325,-86.094715
10454,Post Rd & 13th St,54004,39.786487,-86.009184
8178,34th St & Ashley Ln,12231,39.81657,-86.253128
7630,Arlington Ave & 14th St,10825,39.787168,-86.064243
8274,Holt Rd & Southern Ave,12374,39.728256,-86.225174
7171,42nd St & Stouffer Ln,10026,39.833535,-86.001637
8848,Washington St & Oriental St,50607,39.766973,-86.135022
9206,MLK St - 2000 N,51054,39.7933,-86.168571
10117,Madison Ave & Berwyn St,52910,39.724439,-86.151337
10097,46th St & Cornelius Ave,52847,39.839406,-86.164914
7672,10th St & White River Pkwy W Dr,10885,39.780868,-86.1918
7544,10th St & Gray St,10719,39.781369,-86.112063
9264,Arlington Ave & 26th St,51162,39.805364,-86.064513
9563,21st St & Wallace St,51725,39.796279,-86.089169
8740,Indiana Ave & 10th St,50390,39.781164,-86.175983
8728,Harding St & 23rd St,50376,39.799275,-86.187623
10565,DTC-G,90007,39.766722,-86.154349
7738,16th St & Whitcomb Ave,10965,39.787131,-86.256248
7208,38th St & Meadows Dr,10081,39.825448,-86.115506
8395,East St & Legrande Ave,12545,39.739544,-86.149448
8299,Oliver Ave & Drover St,12402,39.758506,-86.17677
7180,Franklin Rd & Crossbridge Dr,10039,39.828199,-86.027101
10392,Beechwood Ave & Audubon Rd,53437,39.763885,-86.06995
10034,Zionsville Rd - 8269 N,52774,39.904735,-86.259754
9502,21st St & Priscilla Ave,51642,39.796262,-86.066915
9219,New York St & East St,51102,39.771085,-86.14858
8598,Shadeland Ave & 71st St,50093,39.885611,-86.046042
8967,Washington St & Davidson St,50743,39.766968,-86.144929
7456,30th St & Tobey Dr,10489,39.81121,-86.018522
7357,38th St & Kevin Way,10337,39.823796,-86.2499
8647,Capitol Ave & 29th St,50167,39.808553,-86.161467
9398,Central Ave & 19th St,51360,39.791995,-86.149412
10349,Emerson Ave & Commerce Square,53338,39.654137,-86.082595
10570,DTC-M,90012,39.766488,-86.153066
9810,46th St & Keystone Ave,52301,39.840213,-86.122265
9539,21st St & Lake Terrace Dr,51685,39.796971,-85.993893
7739,16th St & Norfolk St,10966,39.787169,-86.254167
9271,Arlington Ave & 34th St,51169,39.818707,-86.064617
10237,Prospect St & Olive St,53161,39.752434,-86.137833
9508,Franklin Rd & 21st St,51652,39.796044,-86.025403
7903,English Ave & Lasalle St,11744,39.759908,-86.109574
10489,34th Station NB,70019,39.817835,-86.156756
8622,Arlington Ave & Cape Charles Dr,50118,39.838134,-86.065089
7278,38th St - 7900 E,10216,39.825663,-86.03475
10544,82nd St & Dean Rd,86020,39.908354,-86.09957
7533,10th St & Highland Ave,10706,39.781187,-86.137403
9538,21st St & Mitthoefer Rd,51684,39.796991,-85.991712
9518,21st St & Caribbean Dr,51662,39.796583,-86.016793
8789,Sherman Dr & 32nd St,50468,39.813088,-86.102564
8380,East St & Lagrande Ave,12525,39.739234,-86.149371
7410,Sutherland Ave & Winthrop Ave,10435,39.815878,-86.137711
9803,46th St & Winthrop Ave,52280,39.839786,-86.141008
9307,Pleasant Run Pkwy N Dr & Ritter Ave,51216,39.775589,-86.073441
7877,Hanna Ave & Brickenwood Trace,11716,39.708709,-86.110828
7353,38th St & Lawndale Ave,10333,39.823504,-86.266136
10496,18th Station SB,70026,39.791021,-86.15735
9188,Michigan Rd & 51st St,51034,39.844627,-86.19047
7740,16th St & Biltmore Ave,10967,39.787191,-86.252064
8746,Indiana Ave & Senate Ave,50398,39.77305,-86.163681
8020,Hanna Ave & Lake Park Blvd,11890,39.708587,-86.113127
9869,52nd St & College Ave,52396,39.847009,-86.145559
7495,34th St & Adams St,10565,39.81822,-86.108235
7246,38th St & Hillside  Ave,10171,39.825327,-86.123309
9921,Illinois St & Westfield Blvd,52550,39.854865,-86.159616
9850,Allisonville Rd & 82nd St,52342,39.904327,-86.079231
7183,38th St & Kercheval Dr,10045,39.825841,-86.040006
7972,Keystone Ave & 30th St,11834,39.811379,-86.121701
10500,14th Station SB,70030,39.786077,-86.161247
10161,Madison Ave & Windsor Pkwy,52997,39.660461,-86.125373
9542,21st St & Shenandoah Dr,51688,39.796843,-86.000583
7863,Thompson Rd & Emerson Ave,11700,39.694663,-86.083609
10561,DTC-C,90003,39.766559,-86.153464
7292,42nd St & Mitthoefer Rd,10233,39.833614,-85.991435
7581,Shortridge Rd - 800 N-USPS,10766,39.779941,-86.040743
10232,Private Dr & Randolph St,53155,39.752462,-86.127608
7263,38th St & Bancroft St,10195,39.825476,-86.085274
8065,16th St & Olin Ave,12021,39.787699,-86.22754
8661,Shadeland Ave & 71st St,50195,39.882865,-86.046219
8066,16th St - 4650 W,12022,39.787631,-86.231856
7691,10th St & Main St,10908,39.780224,-86.239705
10058,Georgetown Rd & 56th St,52798,39.85237,-86.240262
8982,Washington St & Hancock St,50763,39.76508,-86.209659
8298,Oliver Ave & Holly Ave,12401,39.758569,-86.17889
7650,10th St & Denny St,10849,39.781514,-86.099892
10322,Meridian St & LeGrande Ave,53302,39.738817,-86.159012
9311,Michigan St & Bancroft St,51221,39.774941,-86.084402
7546,10th St & Olney St,10722,39.781388,-86.106456
8904,Washington St - 10800 E,50670,39.775611,-85.973988
8781,25th St & Olney St,50460,39.803347,-86.107364
10153,Madison Ave - 8801 S,52987,39.639999,-86.118487
7923,Keystone Ave & 30th St,11765,39.811168,-86.121521
8085,Moller Rd & Ruskin Pl W,12046,39.821964,-86.256065
8868,Washington St & Jenny Ln,50631,39.769732,-86.09086
7889,Keystone Ave & Walker Ave,11728,39.731602,-86.120767
7193,38th St & Whittier Pl,10057,39.825508,-86.075313
10558,86th St & Northbrook Shopping Center,86034,39.912106,-86.186021
8917,Washington St & Galeston Ave,50686,39.774167,-86.006924
8239,30th St & Merchants Dr,12299,39.809576,-86.222884
8169,30th St & Georgetown Rd,12222,39.809454,-86.239638
9580,Brookside Ave & Samoa St,51747,39.787909,-86.125965
10437,English Ave & Harlan St,53509,39.759801,-86.125857
9601,Cold Spring Rd - 2800 N,51814,39.807404,-86.203218
10474,Kessler Station SB,70004,39.861276,-86.146029
7492,34th St & Sherman Dr,10561,39.81825,-86.10249
9308,Pleasant Run Pkwy N Dr & Irvington Ave,51217,39.775239,-86.07631
7694,16th St & Beeler Ave,10918,39.787332,-86.251795
10528,86th St & Payne Rd,86003,39.911547,-86.226
9556,21st St & Lesley Ave,51712,39.796348,-86.071371
7920,Keystone Ave & 27th St,11762,39.805159,-86.121503
9501,21st St & Graham Ave,51640,39.796219,-86.068993
10540,5500 E 82nd St,86016,39.90515,-86.074007
9900,Harcourt Rd & Moray Ct E,52517,39.898173,-86.193586
8354,Ameriplex Pkwy & Decatur Blvd,12463,39.675692,-86.300877
10492,Fall Creek/Ivy Tech Station SB,70022,39.804381,-86.15669
10014,Norfolk St & 84th St,52748,39.906856,-86.255202
9129,Depauw Blvd & Purde RD,50965,39.920123,-86.222494
7155,38th St & Strathmore Dr,10006,39.826282,-85.995086
10330,Troy Ave & Villa Ave,53317,39.723152,-86.124938
9300,10th St & Graham,51207,39.781563,-86.06868
10395,English Ave & Webster Ave,53442,39.760959,-86.062666
10325,Meridian St & Arizona St,53308,39.748675,-86.159086
8411,Raymond St & Bethel Ave,12563,39.737819,-86.106139
10377,English Ave & Grant Ave,53416,39.760096,-86.096709
9314,Michigan St & Drexel Ave,51225,39.774875,-86.091382
9333,Michigan St - 1010 E,51251,39.773806,-86.139903
8043,Keystone Crossing - 8464 N,11918,39.910479,-86.113975
9987,Lafayette Rd & Georgetown Rd,52719,39.833135,-86.243823
9241,New York St & Linwood Ave,51130,39.772143,-86.09275
8018,Hanna Ave & Keystone Ave,11888,39.708436,-86.119691
7773,10th St & Allison Ave,11010,39.77997,-86.247705
8041,Keystone Ave & 23rd St,11916,39.800641,-86.118537
10254,Meridian St & Bakemeyer St,53220,39.728591,-86.158943
10439,English Ave & State Ave,53511,39.759769,-86.130392
8543,Illinois St & New York St,50000,39.771066,-86.159626
8427,Albany St - 2300 W,12581,39.723266,-86.108845
7364,Lafayette Rd 3750 N,10350,39.822289,-86.233158
8113,16th St & Olin Ave,12087,39.787544,-86.227229
7645,10th St & Bosart Ave,10844,39.781555,-86.090381
8953,Washington St & Gray St,50726,39.768817,-86.111513
8200,High School Rd - 4140 N,12256,39.829719,-86.270523
10053,Georgetown Rd & 62nd St,52793,39.86801,-86.244414
9296,Arlington Ave & 21st St,51200,39.79649,-86.064532
9357,Vermont St - Thatcher Park - 4649 W,51291,39.771989,-86.240209
9043,Washington St & Western Dr,50840,39.742186,-86.285182
7317,38th St & Guilford Ave,10264,39.825029,-86.142807
10029,Woodland Dr & 74th St,52768,39.88709,-86.266971
9429,21st St & Edmondson Ave,51455,39.79637,-86.050345
7929,Keystone Ave & Millersville Rd,11772,39.830208,-86.12175
9620,30th St & Park Ave,51842,39.810281,-86.147401
10536,82nd St & Raquet Sq Dr,86012,39.907381,-86.096894
10099,49th St & Boulevard Pl,52849,39.842647,-86.163916
9450,16th St & Drexel Ave,51487,39.788899,-86.0918
10121,Madison Ave & National Ave,52915,39.711898,-86.144837
8039,Keystone Ave & 33rd St,11913,39.815983,-86.121585
7210,38th St & Temple Ave,10083,39.825381,-86.118407
9977,Lafayette Rd & Private Dr,52708,39.797666,-86.208072
7898,Hoyt Ave & Trowbridge St,11738,39.757482,-86.119407
8923,Washington St & Franklin Rd,50693,39.773187,-86.025999
8578,42nd St & Irvington Ave,50063,39.833033,-86.076952
9284,Arlington Ave - 3500 N,51187,39.820307,-86.064851
8934,Washington St & Arlington Ave,50704,39.771197,-86.063842
8485,East St & Private Dr,12939,39.70686,-86.149078
8420,Albany St & Private Dr,12574,39.723368,-86.108956
9014,Washington St & Roena St,50803,39.757579,-86.23458
8019,Hanna Ave & Rural St,11889,39.708552,-86.115942
7885,Keystone Ave & Murry St,11724,39.719262,-86.12064
7327,38th St & Knollton Rd,10305,39.82461,-86.198011
7902,English Ave & Pleasant Run Pkwy N Dr,11743,39.75985,-86.111914
10001,Georgetown Rd & Pendragon Blvd,52733,39.87461,-86.244455
9318,Michigan St & Sherman Dr,51230,39.774754,-86.102514
7828,Broad Ripple Ave & Guilford Ave,11540,39.869684,-86.143209
9003,Washington St & Morris St,50784,39.750189,-86.259248
8399,Raymond St & Barth Ave,12550,39.737448,-86.141105
9859,62nd St & Olney St,52379,39.868762,-86.107665
10137,Madison Ave & Windsor Pkwy,52939,39.660032,-86.125452
8340,Troy Ave & Mars Hill St,12449,39.720504,-86.228392
8016,Keystone Ave & Werges Ave,11885,39.717842,-86.120812
9266,Arlington Ave & 29th St,51164,39.809612,-86.064543
7499,34th St & Oxford St,10569,39.818203,-86.114878
9711,16th St & Richardt St,51965,39.789077,-86.037141
9818,62nd St & Chester Dr,52309,39.868636,-86.10107
7260,38th St & Linwood Ave,10189,39.825397,-86.093922
10333,Emerson Ave & Coventry Park Blvd,53321,39.685939,-86.08264
9893,Township Line Rd & Spyglass Dr,52509,39.907285,-86.202998
9994,Georgetown Rd & 56th St,52726,39.852505,-86.240038
7547,10th St & Kealing Ave,10724,39.781396,-86.104413
8886,Washington St & Shortridge Rd,50649,39.772305,-86.039396
10331,Emerson Ave & Thompson Rd,53319,39.693906,-86.082592
8568,Meadows Dr & Edgemere Ct,50050,39.83186,-86.109127
9230,New York St & Eastern Ave,51117,39.771794,-86.117758
8468,Southern Ave & 24th Ave,12649,39.730629,-86.110268
8249,27th St & Rader St,12312,39.805532,-86.178224
9257,Arlington Ave & 18th St,51154,39.791868,-86.064302
7800,10th St & Lansdowne Rd,11050,39.778797,-86.315755
8683,Montcalm St & 16th St,50315,39.788942,-86.180069
7714,High School Rd & Monarch Cir,10939,39.819116,-86.270128
8009,Keystone Ave & Legrande Ave,11878,39.73859,-86.121079
9665,16th St & Edmondson Ave,51903,39.789108,-86.049821
10138,Madison Ave & Stop 10 Rd,52940,39.657787,-86.124666
7769,10th St & Beachway Dr,11006,39.779559,-86.264862
7215,38th St & Fall Creek Pkwy N Dr,10089,39.825561,-86.132342
9738,Keystone Crossing & Commerce Crossing,52073,39.915957,-86.10944
7832,Broad Ripple Ave & Evanston Ave,11550,39.86864,-86.126347
9255,10th St & Layman Ave,51151,39.78166,-86.072324
7669,10th St & College Ave,10870,39.780772,-86.144854
7367,38th St & Private Dr,10353,39.824504,-86.184463
9406,College Ave & North St,51405,39.775166,-86.145312
7476,34th St & Edmondson Ave,10539,39.818421,-86.051052
7639,10th St & Irvington Ave,10835,39.781651,-86.076462
10111,49th St & Illinois Ave,52861,39.842552,-86.159491
10258,Troy Ave & Pennsylvania St,53225,39.722438,-86.156549
7452,30th St & Enterprise St,10485,39.811109,-86.031945
7505,34th St & Orchard Ave,10577,39.818132,-86.128032
7311,Mitthoefer Rd & Ridgefield Dr,10257,39.818102,-85.991042
9387,New York St & State St,51341,39.77105,-86.130859
8403,Raymond St & Dawson St,12554,39.73757,-86.128412
8002,Keystone Ave & Woodlawn Ave,11871,39.755149,-86.12127
7612,10th St & Fenton Ave,10805,39.782014,-86.017908
7350,Eagle Creek Pkwy & Private Dr,10330,39.826378,-86.283493
8937,Washington St & Johnson Ave,50707,39.770752,-86.072705
7212,38th St & Hilside Ave,10085,39.825465,-86.123008
7375,38th St & High School Rd,10362,39.823651,-86.268519
9299,10th St & Layman Ave,51206,39.781547,-86.072597
9839,Shadeland Station Way & 7400 N,52330,39.888894,-86.042084
7771,10th St & Norfolk St,11008,39.779848,-86.253478
10566,DTC-H,90008,39.766507,-86.154289
8784,Sherman Dr & 25th St,50463,39.803777,-86.102416
9395,Michigan St & Indiana Ave,51349,39.77422,-86.165199
8675,Indiana Ave & West St,50304,39.775986,-86.167193
9645,30th St & Kristen Dr E,51878,39.810915,-86.075899
8771,25th St & Ralston Ave,50444,39.803369,-86.130517
7416,34th St & Caroline Ave,10441,39.818052,-86.125981
8896,Washington St & Galeston Ave,50660,39.773966,-86.007158
7540,10th St & Keystone Ave,10714,39.781304,-86.121915
9713,Westfield Blvd & College Ave,52018,39.869439,-86.146711
8570,42nd St & Sherman Dr,50052,39.832899,-86.103056
8763,A J Brown Ave & 17th St,50433,39.790277,-86.135312
7466,Franklin Rd & Bellwood Dr,10523,39.814196,-86.026832
7960,Keystone Ave & 52nd St,11820,39.847052,-86.122157
