X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.1401650004433,39.7709159999475,9222,New York St & Dickson St,51106,39.770916,-86.140165
-86.1372609994346,39.7713290000909,9223,New York St & Highland Ave,51107,39.771329,-86.137261
-86.1354820003934,39.7713530001059,9224,New York St & Oriental St,51108,39.771353,-86.135482
-86.1336219995134,39.7713849995935,9225,New York St & Arsenal Ave,51109,39.771385,-86.133622
-86.1284860003259,39.7710649997823,9226,New York St & Randolph St,51110,39.771065,-86.128486
-86.1255800004603,39.7711229998544,9227,New York St & Hamilton Ave,51113,39.771123,-86.12558
-86.1234360003523,39.7713379997153,9228,New York St & Bellive Ave,51114,39.771338,-86.123436
-86.1216669994389,39.771663000118,9229,New York St & Keystone Ave,51115,39.771663,-86.121667
-86.1177579997317,39.7717939998609,9230,New York St & Eastern Ave,51117,39.771794,-86.117758
-86.1160819995752,39.7717920002451,9231,New York St & Rural St,51118,39.771792,-86.116082
-86.1134349995033,39.7718350000407,9232,New York St & Parker Ave,51119,39.771835,-86.113435
-86.1119480003122,39.7718569997644,9233,New York St & Gray St,51120,39.771857,-86.111948
-86.1094259997136,39.7719220004519,9234,New York St & Lasalle St,51121,39.771922,-86.109426
-86.1063879996025,39.7719530004088,9235,New York St & Gale St,51122,39.771953,-86.106388
-86.104555999646,39.7719810000307,9236,New York St & Ewing St,51123,39.771981,-86.104556
-86.101888999933,39.7720350002217,9237,New York St & Sherman Dr,51124,39.772035,-86.101889
-86.0999139997358,39.7720430001558,9238,New York St & Denny St,51125,39.772043,-86.099914
-86.0975839996365,39.7720930003549,9239,New York St & Grant Ave,51127,39.772093,-86.097584
-86.095130000337,39.7721179997997,9240,New York St & Colorado Ave,51128,39.772118,-86.09513
-86.0927500000714,39.7721429999638,9241,New York St & Linwood Ave,51130,39.772143,-86.09275
-86.0889359998576,39.7722179999087,9242,New York St & Wallace Ave,51131,39.772218,-86.088936
-86.0843690001179,39.7722860001326,9243,New York St & Bancroft St,51134,39.772286,-86.084369
-86.0828459996168,39.7722969997368,9244,New York St & Emerson Ave,51135,39.772297,-86.082846
-86.078995000017,39.7749600000837,9245,Ellenberger Park - Michigan St,51136,39.77496,-86.078995
-86.0766869995409,39.7751359997715,9246,Pleasant Run Pkwy N Dr & Pleasant Run Pkwy S Dr,51137,39.775136,-86.076687
-86.0739799995108,39.7752279997237,9247,Pleasant Run Pkwy N Dr & Ritter Ave,51139,39.775228,-86.07398
-86.0714419999476,39.7768430002158,9248,Pleasant Run Pkwy N Dr & Audubon Rd,51140,39.776843,-86.071442
-86.0680649996566,39.7761760001987,9249,Pleasant Run Pkwy N Dr & Graham Ave,51142,39.776176,-86.068065
-86.0656989999247,39.7761710000911,9250,Pleasant Run Pkwy N Dr & Campbell Ave,51143,39.776171,-86.065699
-86.0641220003325,39.777930000048,9251,Arlington Ave & 09th St,51144,39.77793,-86.064122
-86.06414599986,39.7802469995683,9252,Arlington Ave & Saint Joseph St,51145,39.780247,-86.064146
-86.0653150001708,39.7817200001542,9253,10th St & Campbell Ave,51146,39.78172,-86.065315
-86.0681289999674,39.7816830003717,9254,10th St & Graham Ave,51147,39.781683,-86.068129
-86.0723239998527,39.7816599998128,9255,10th St & Layman Ave,51151,39.78166,-86.072324
-86.064215999558,39.7893259996812,9256,Arlington Ave & 16th St,51152,39.789326,-86.064216
-86.0643020005128,39.7918679995755,9257,Arlington Ave & 18th St,51154,39.791868,-86.064302
-86.0643229994943,39.7948410000768,9258,Arlington Ave & 20th St,51156,39.794841,-86.064323
-86.0643229995601,39.7960930001178,9259,Arlington Ave & 21st St,51157,39.796093,-86.064323
-86.0643479994572,39.7980059998976,9260,Arlington Ave & Windsor Dr,51158,39.798006,-86.064348
-86.0643840001613,39.799850999831,9261,Arlington Ave & 23rd St,51159,39.799851,-86.064384
-86.0644110003423,39.8009380003735,9262,Arlington Ave & 24th St,51160,39.800938,-86.064411
-86.0644549997909,39.8035240001589,9263,Arlington Ave & 25th St,51161,39.803524,-86.064455
-86.0645130004547,39.8053639997748,9264,Arlington Ave & 26th St,51162,39.805364,-86.064513
-86.0645109997958,39.807775999645,9265,Arlington Ave & 27th St,51163,39.807776,-86.064511
-86.0645430001119,39.8096119997689,9266,Arlington Ave & 29th St,51164,39.809612,-86.064543
-86.0645710001583,39.8112589999573,9267,Arlington Ave & 30th St,51165,39.811259,-86.064571
-86.0645900001997,39.8133459995832,9268,Arlington Ave & 31st St,51166,39.813346,-86.06459
-86.064604000532,39.8152119998885,9269,Arlington Ave & 32nd St,51167,39.815212,-86.064604
-86.0646009995615,39.8164720002153,9270,Arlington Ave & 33rd St,51168,39.816472,-86.064601
-86.0646170001918,39.8187069998584,9271,Arlington Ave & 34th St,51169,39.818707,-86.064617
-86.0646739998225,39.8230749995763,9272,Arlington Ave - 3735 N,51171,39.823075,-86.064674
-86.0646780000693,39.82440300025,9273,Arlington Ave & 38th St,51172,39.824403,-86.064678
-86.0647329995941,39.8277279998753,9274,Arlington Ave & 39th St,51174,39.827728,-86.064733
-86.0647530000579,39.8292259997061,9275,Arlington Ave & 40th St,51175,39.829226,-86.064753
-86.0647799995505,39.8309749997586,9276,Arlington Ave & 41st St,51176,39.830975,-86.06478
-86.0659680002402,39.84046099956,9277,46th St & Arlington Ave,51177,39.840461,-86.065968
-86.0675550002765,39.8421329997161,9278,Bolton Ave & Staughton Dr,51179,39.842133,-86.067555
-86.0652939998958,39.8422509995658,9279,Staughton Dr & Arlington Ave,51180,39.842251,-86.065294
-86.0649959999874,39.8313390000807,9280,Arlington Ave & 41st St,51181,39.831339,-86.064996
-86.0649609996606,39.829574000193,9281,Arlington Ave & 40th St,51182,39.829574,-86.064961
-86.0649360002311,39.8277129996222,9282,Arlington Ave & 39th St,51183,39.827713,-86.064936
-86.064896999589,39.8247179996811,9283,Arlington Ave & 38th St,51184,39.824718,-86.064897
-86.0648509998461,39.8203069996251,9284,Arlington Ave - 3500 N,51187,39.820307,-86.064851
-86.0648249998599,39.8177349998562,9285,Arlington Ave & 34th St,51188,39.817735,-86.064825
-86.0647799999423,39.8154509999911,9286,Arlington Ave & 32nd St,51190,39.815451,-86.06478
-86.0647449995567,39.8130540004108,9287,Arlington Ave & 31st St,51191,39.813054,-86.064745
-86.0647479997887,39.8111979998561,9288,Arlington Ave & 30th St,51192,39.811198,-86.064748
-86.0647620005104,39.8093040001847,9289,Arlington Ave & 29th St,51193,39.809304,-86.064762
-86.0647169997627,39.8070720002149,9290,Arlington Ave & 27th St,51194,39.807072,-86.064717
-86.0646889999517,39.8051840003755,9291,Arlington Ave & 26th St,51195,39.805184,-86.064689
-86.0646710001584,39.8033609998812,9292,Arlington Ave & 25th St,51196,39.803361,-86.064671
-86.0646310000118,39.8013620000064,9293,Arlington Ave & 24th St,51197,39.801362,-86.064631
-86.0646030000473,39.8001349999562,9294,Arlington Ave & 23rd St,51198,39.800135,-86.064603
-86.0645560003398,39.7982989996456,9295,Arlington Ave & 22nd St,51199,39.798299,-86.064556
-86.064532000085,39.7964899996589,9296,Arlington Ave & 21st St,51200,39.79649,-86.064532
-86.0644909999477,39.7949579996799,9297,Arlington Ave & 20th St,51201,39.794958,-86.064491
-86.0644600000351,39.7919930000635,9298,Arlington Ave & 18th St,51203,39.791993,-86.06446
-86.0725969998133,39.7815469997644,9299,10th St & Layman Ave,51206,39.781547,-86.072597
-86.068680000382,39.7815630003604,9300,10th St & Graham,51207,39.781563,-86.06868
-86.0657910001654,39.7815790000915,9301,10th St & Campbell Ave,51209,39.781579,-86.065791
-86.0643440005696,39.7812269999572,9302,10th St & Arlington Ave,51210,39.781227,-86.064344
-86.064262000308,39.7792479998263,9303,Arlington Ave & 09th St,51211,39.779248,-86.064262
-86.0648069997979,39.776253999852,9304,Pleasant Run Pkwy N Dr &  Arlington Ave,51212,39.776254,-86.064807
-86.0658059996827,39.7762449995815,9305,Pleasant Run Pkwy N Dr & Campbell Ave,51213,39.776245,-86.065806
-86.0696900004595,39.7766209999903,9306,Pleasant Run Pkwy N Dr & Audubon Rd,51215,39.776621,-86.06969
-86.0734410003398,39.7755889996779,9307,Pleasant Run Pkwy N Dr & Ritter Ave,51216,39.775589,-86.073441
-86.076309999709,39.775238999894,9308,Pleasant Run Pkwy N Dr & Irvington Ave,51217,39.775239,-86.07631
-86.0790599995438,39.775099999745,9309,Pleasant Run Pkwy - Ellenberger Park,51219,39.7751,-86.07906
-86.0809800000709,39.7750080003966,9310,Michigan St & Leland Ave,51220,39.775008,-86.08098
-86.0844020003509,39.7749409996554,9311,Michigan St & Bancroft St,51221,39.774941,-86.084402
-86.0858539998566,39.7749300000289,9312,Michigan St & Riley Ave,51222,39.77493,-86.085854
-86.0887179998138,39.774897999615,9313,Michigan St & Wallace Ave,51224,39.774898,-86.088718
-86.0913820001809,39.7748749999892,9314,Michigan St & Drexel Ave,51225,39.774875,-86.091382
-86.0937410001644,39.774848999878,9315,Michigan St & Euclid Ave,51226,39.774849,-86.093741
-86.0973449994512,39.7748090002677,9316,Michigan St & Grant Ave,51227,39.774809,-86.097345
-86.099721000292,39.7747830001615,9317,Michigan St & Denny St,51228,39.774783,-86.099721
-86.1025139994846,39.7747540000363,9318,Michigan St & Sherman Dr,51230,39.774754,-86.102514
-86.1064240002168,39.7747030001229,9319,Michigan St & Gale St,51232,39.774703,-86.106424
-86.1106640004218,39.7746020004057,9320,Michigan St & Dearborn St,51234,39.774602,-86.110664
-86.1116920003246,39.7746090001135,9321,Michigan St & Gray St,51235,39.774609,-86.111692
-86.1144600000864,39.774562999875,9322,Michigan St & Parker Ave,51237,39.774563,-86.11446
-86.1171169997655,39.7745250004539,9323,Michigan St & Rural St,51238,39.774525,-86.117117
-86.1190769996146,39.774495000288,9324,Michigan St & Temple Ave,51240,39.774495,-86.119077
-86.1215820004631,39.7744720001083,9325,Michigan St & Keystone Ave,51242,39.774472,-86.121582
-86.1235989994367,39.7744560002424,9326,Michigan St & Jefferson Ave,51244,39.774456,-86.123599
-86.1259400003068,39.7744330003427,9327,Michigan St & Tecumseh St,51245,39.774433,-86.12594
-86.1283270001379,39.7744149996068,9328,Michigan St & Woodruff Pl Middle Dr,51246,39.774415,-86.128327
-86.1304719996471,39.7744010001514,9329,Michigan St & State Ave,51247,39.774401,-86.130472
-86.1332969999168,39.7743810000982,9330,Michigan St & Arsenal Ave,51248,39.774381,-86.133297
-86.135182999433,39.7743629999802,9331,Michigan St & Oriental St,51249,39.774363,-86.135183
-86.1370400002432,39.7743439996249,9332,Michigan St & Highland Ave,51250,39.774344,-86.13704
-86.1399029999536,39.7738060002246,9333,Michigan St - 1010 E,51251,39.773806,-86.139903
-86.1445860004426,39.7738820000129,9334,Michigan St & Spring St,51252,39.773882,-86.144586
-86.1485819995153,39.7739290002881,9335,Michigan St & East St,51254,39.773929,-86.148582
-86.1698249997234,39.774450999934,9336,Michigan St & Blackford St,51258,39.774451,-86.169825
-86.1759389997137,39.7746250001758,9337,Michigan St & University Blvd,51260,39.774625,-86.175939
-86.1789140001158,39.7747080001352,9338,Michigan St & Barnhill Dr,51261,39.774708,-86.178914
-86.1849100005436,39.7753040000059,9339,Michigan St & Eskenazi Ave,51264,39.775304,-86.18491
-86.1868760000558,39.775732999842,9340,Michigan St & Porto Alegre St,51266,39.775733,-86.186876
-86.1915770005429,39.7748159998906,9341,Michigan St & Cable St,51267,39.774816,-86.191577
-86.1947220004554,39.7748019997053,9342,Michigan St & Lynn St,51269,39.774802,-86.194722
-86.1972119994748,39.7747880002844,9343,Michigan St & Belmont Ave,51270,39.774788,-86.197212
-86.2008009996328,39.7747409998463,9344,Michigan St & Tremont St,51273,39.774741,-86.200801
-86.2048070001473,39.7746980000807,9345,Michigan St & Holmes Ave,51275,39.774698,-86.204807
-86.2079510002227,39.7746170003838,9346,Midhigan St & Haugh St,51276,39.774617,-86.207951
-86.210516000347,39.7745149999667,9347,Michigan St & Concord St,51277,39.774515,-86.210516
-86.2142719994834,39.774370999714,9348,Michigan St & Groff Ave,51279,39.774371,-86.214272
-86.2164289998746,39.774101999704,9349,Michigan St & Tibbs Ave,51280,39.774102,-86.216429
-86.2186619995589,39.7739850000471,9350,Michigan St & Berwick Ave,51281,39.773985,-86.218662
-86.2217289997711,39.7739209999642,9351,Michigan St & Somerset Ave,51283,39.773921,-86.221729
-86.2263179997173,39.7739319997386,9352,3800 W Michigan St - Michigan Plaza,51285,39.773932,-86.226318
-86.2287439997336,39.773895000211,9353,Michigan St & Holt Rd,51286,39.773895,-86.228744
-86.2320309999636,39.7737719999591,9354,Michigan St & Rybolt Ave,51287,39.773772,-86.232031
-86.2343459998164,39.7732779997547,9355,Gasoline Alley & Grande Ave,51288,39.773278,-86.234346
-86.2378390001967,39.7718470003587,9356,Vermont St & Vine St,51290,39.771847,-86.237839
-86.2402090004217,39.7719889996827,9357,Vermont St - Thatcher Park - 4649 W,51291,39.771989,-86.240209
-86.246252999459,39.7723290004131,9358,Michigan St & Cossell Dr,51292,39.772329,-86.246253
-86.2499480003127,39.772543999735,9359,Vermont St & Lynhurst Dr,51293,39.772544,-86.249948
-86.2555390003802,39.7724359997752,9360,Vermont St & Worth Ave,51294,39.772436,-86.255539
-86.2591430002634,39.7723520000743,9361,Vermont St & Speedway Woods Dr,51295,39.772352,-86.259143
-86.2602430001086,39.7708040001745,9362,Mickley Ave & Port Lillian Dr,51296,39.770804,-86.260243
-86.2602269998291,39.7689040001812,9363,Mickley Ave & Port Irving Dr,51298,39.768904,-86.260227
-86.2601819994411,39.7670599997797,9364,Mickley Ave & Port O Call Dr,51300,39.76706,-86.260182
-86.2601719996284,39.7658190000705,9365,Mickley Ave & Beachway Dr,51301,39.765819,-86.260172
-86.2502449996427,39.7660040001245,9366,Lynhurst Dr & Rockville Rd,51303,39.766004,-86.250245
-86.2504109998831,39.7696680002162,9367,Lynhurst Dr & Burcham Way,51304,39.769668,-86.250411
-86.2503620003337,39.772286999762,9368,Lynhurst Dr & Vermont St,51305,39.772287,-86.250362
-86.2459360002774,39.7722510000973,9369,Vermont St & Cossell Dr,51306,39.772251,-86.245936
-86.2404900000706,39.7719519997314,9370,Vermont St - 4600 W,51307,39.771952,-86.24049
-86.2380379995186,39.7718020002388,9371,Vermont St & Vine St,51308,39.771802,-86.238038
-86.2342170000167,39.7735360000866,9372,Gasoline Alley & Arthur Ave,51310,39.773536,-86.234217
-86.2321869996585,39.7737219998997,9373,Michigan St & Rybolt Ave,51311,39.773722,-86.232187
-86.2262960002273,39.7738439997543,9374,Michigan St - 3801 W - Michigan Plaza,51313,39.773844,-86.226296
-86.2220299999515,39.7738260003364,9375,Michigan St & Somerset Ave,51315,39.773826,-86.22203
-86.218572999639,39.7739440002455,9376,Michigan St & Berwick Ave,51317,39.773944,-86.218573
-86.2157919999254,39.774130000168,9377,Michigan St & Tibbs Ave,51318,39.77413,-86.215792
-86.2135670002329,39.7742920002515,9378,Michigan St & Centennial St,51319,39.774292,-86.213567
-86.2103980001754,39.7744029996545,9379,Michigan St & Concord St,51321,39.774403,-86.210398
-86.207811999686,39.774525000357,9380,Michigan St & Haugh St,51322,39.774525,-86.207812
-86.2040159994922,39.7745810003645,9381,Michigan St & King Ave,51324,39.774581,-86.204016
-86.2012200002952,39.7746160002946,9382,Michigan St & Tremont St,51325,39.774616,-86.20122
-86.1971860001381,39.7745870004168,9383,Michigan St & Belmont Ave,51328,39.774587,-86.197186
-86.1950369998742,39.774669000406,9384,Michigan St & Lynn St,51329,39.774669,-86.195037
-86.1914939998198,39.7746739996425,9385,Michigan St & Cable St,51331,39.774674,-86.191494
-86.2541390002973,39.7650749996621,9386,Rockville Rd & Biltmore Ave,51340,39.765075,-86.254139
-86.1308589996273,39.7710500003394,9387,New York St & State St,51341,39.77105,-86.130859
-86.067090000395,39.7761829997446,9388,Pleasant Run Pkwy N Dr & Bolton Ave,51342,39.776183,-86.06709
-86.0669520005219,39.7762319999688,9389,Pleasant Run Pkwy N Dr & Bolton Ave,51343,39.776232,-86.066952
-86.1870810000869,39.7755300001195,9390,Michigan St & Porto Alegre St,51344,39.77553,-86.187081
-86.1837019999445,39.7748150000963,9391,Michigan St & Eskenazi Ave,51345,39.774815,-86.183702
-86.1782440002397,39.7745749997278,9392,Michigan St & Barnhill Dr,51346,39.774575,-86.178244
-86.1747769996671,39.7744780001466,9393,Michigan St & University Blvd,51347,39.774478,-86.174777
-86.1695790002751,39.7743259999476,9394,Michigan St & Blackford St,51348,39.774326,-86.169579
-86.1651990003071,39.7742199996644,9395,Michigan St & Indiana Ave,51349,39.77422,-86.165199
-86.149364999866,39.7853990004504,9396,Central Ave & 13th St,51358,39.785399,-86.149365
-86.1493889997532,39.7891159997454,9397,Central Ave & 16th St,51359,39.789116,-86.149389
-86.1494119998636,39.791994999624,9398,Central Ave & 19th St,51360,39.791995,-86.149412
-86.1494190003991,39.7978819999046,9399,Central Ave & 22nd St,51361,39.797882,-86.149419
-86.1493119994971,39.8034590004401,9400,Central Ave & 25th St,51362,39.803459,-86.149312
-86.1495000005825,39.806583999701,9401,Central Ave & 28th St,51363,39.806584,-86.1495
-86.1500919997895,39.7696699998649,9402,Ohio St & Cleveland St,51400,39.76967,-86.150092
-86.1470039997831,39.7696340004201,9403,Ohio St & Park Ave,51401,39.769634,-86.147004
-86.145449999865,39.7712410001037,9404,College Ave & New York St,51402,39.771241,-86.14545
-86.1453670005705,39.7737349995571,9405,College Ave & Michigan St,51404,39.773735,-86.145367
-86.1453120001815,39.7751659998394,9406,College Ave & North St,51405,39.775166,-86.145312
-86.1452199998534,39.7770589998393,9407,College Ave & Walnut St,51406,39.777059,-86.14522
-86.1445510003324,39.7780660000273,9408,Massachusetts Ave & Edison Ave,51407,39.778066,-86.144551
-86.1421399996709,39.7808110001564,9409,Bellefontaine St & 10th St,51409,39.780811,-86.14214
-86.1164029998502,39.7818159999061,9410,Rural St & 10th St,51410,39.781816,-86.116403
-86.1164250001982,39.7835270000192,9411,Rural St & 12th St,51411,39.783527,-86.116425
-86.1164549997035,39.7854399998023,9412,Rural St & Brookside Pkwy S Dr,51412,39.78544,-86.116455
-86.1111960001629,39.7865779997513,9413,Nowland Ave & Dearborn St,51413,39.786578,-86.111196
